id,indexed_date,language,media_name,media_url,publish_date,title,url
5750d4c60c9a9d8ba4aea3bc42fc562cb241d240afeaeff17bb98e9cc6ca2264,2025-04-04 15:19:41.058837+00:00,pt,istoedinheiro.com.br,istoedinheiro.com.br,2025-04-04,Microsoft celebra 50 anos dominando o mercado e mirando na inteligência artificial,https://istoedinheiro.com.br/microsoft-celebra-50-anos-dominando-o-mercado-e-mirando-na-inteligencia-artificial/
bc00f3d01e5c59691156c076aa901c9f935c921c1865bbfac04e537e61c1675a,2025-04-04 14:23:44.887523+00:00,pt,uol.com.br,uol.com.br,2025-04-04,Microsoft celebra 50 anos dominando o mercado e mirando na inteligência artificial,https://www.band.uol.com.br/noticias/microsoft-celebra-50-anos-dominando-o-mercado-e-mirando-na-inteligencia-artificial-202504041030
3441ee70ea55ece91b855bb2da69121ea24b7b7d2ad3984617a29931c360e3af,2025-04-04 13:33:03.530281+00:00,pt,uol.com.br,uol.com.br,2025-04-04,Microsoft celebra 50 anos dominando o mercado e mirando na inteligência artificial,https://noticias.uol.com.br/ultimas-noticias/deutschewelle/2025/04/04/microsoft-celebra-50-anos-dominando-o-mercado-e-mirando-na-inteligencia-artificial.htm
6bf11bc12c09b16d011129f58ca6ec830d409261b86b1d37797ad80a4b3047c0,2025-04-03 23:26:07.710347+00:00,pt,jornaldooeste.com.br,jornaldooeste.com.br,2025-04-03,Paraná sanciona lei para uso ético e transparente de Inteligência Artificial no setor público,https://www.jornaldooeste.com.br/inteligencia-artificial/
f8baf7777cd01f4ff7608be3c92741501581f4236a7ea07dcfca2dfbe9283d05,2025-04-03 20:55:58.459383+00:00,pt,imirante.com,imirante.com,2025-04-03,Desafio do Brasil é transformar IA em aplicações de uso comercial,https://imirante.com/noticias/brasil/2025/04/03/desafio-do-brasil-e-transformar-ia-em-aplicacoes-de-uso-comercial
4ae204eed7837f90f8d8ba7483c0f0a4d244f88889fbd4c0c903647439033a20,2025-04-03 19:21:01.295583+00:00,pt,observador.pt,observador.pt,2025-04-03,"Raio-x à imigração na Europa. Em Espanha, o número de imigrantes cresceu exponencialmente nos anos 2000, mas não influenciou a criminalidade",https://observador.pt/especiais/raio-x-a-imigracao-na-europa-em-espanha-o-numero-de-imigrantes-cresceu-exponencialmente-nos-anos-2000-mas-nao-influenciou-a-criminalidade/
e5db5ffd0c5a3f085146feb136a90b7089f0bb8cbfcde821d557d61e0f194f42,2025-04-03 19:17:11.780779+00:00,pt,mandaguarionline.com.br,mandaguarionline.com.br,2025-04-02,"Com nova lei, Paraná passa a ter Secretaria da Inovação e Inteligência Artificial",https://mandaguarionline.com.br/com-nova-lei-parana-passa-a-ter-secretaria-da-inovacao-e-inteligencia-artificial/
7caefcb5b463eb5ba5aadd6df13d0427adf12f23cd5415391e06b0650401d8a8,2025-04-03 17:20:28.501731+00:00,pt,opresente.com.br,opresente.com.br,2025-04-03,Tempo segue instável no Paraná com possibilidade de chuva em algumas regiões,https://www.opresente.com.br/parana/tempo-segue-instavel-no-parana-com-possibilidade-de-chuva-em-algumas-regioes/
df3d9944276562afe474b8c87088070573d8c53d166b0efb23300052d16cda4b,2025-04-03 17:18:58.240382+00:00,pt,opresente.com.br,opresente.com.br,2025-04-03,Frente fria mantém tempo instável no Paraná com previsão de chuva e temporais,https://www.opresente.com.br/parana/frente-fria-mantem-tempo-instavel-no-parana-com-previsao-de-chuva-e-temporais/
facab383ecce99042e8f498149b12e1a750b2b5f6dcb1e35037ef44f1d01d495,2025-04-03 16:22:33.223392+00:00,pt,uol.com.br,uol.com.br,2025-04-03,"Investigado, motorista é detido na rodoviária de Campo Grande por transporte ilegal de pessoas",https://midiamax.uol.com.br/policia/2025/investigado-motorista-e-detido-na-rodoviaria-de-campo-grande-por-transporte-ilegal-de-pessoas/
ac9e6080750e90c8be5e72e8061fad326d0d88eaf96a4ed3ec96221bc3f16192,2025-04-03 16:22:25.552900+00:00,pt,terra.com.br,terra.com.br,2025-04-03,Vice dos EUA confirma permanência de Elon Musk como conselheiro de Trump,"https://www.terra.com.br/noticias/vice-dos-eua-confirma-permanencia-de-elon-musk-como-conselheiro-de-trump,cfd9acc877516f0f3a88b7a229d1626aepyvvnnt.html"
a7df753029fbe29e1abefc4284ef4537ffd7b0e0d1322ef801aa397715c5f25b,2025-04-03 15:34:13.054898+00:00,pt,uol.com.br,uol.com.br,2025-04-03,Como o ‘tarifaço’ de Trump afeta o consumidor brasileiro?,https://www.band.uol.com.br/noticias/tarifaco-do-trump-como-anuncio-pode-afetar-o-consumidor-brasileiro-202504031153
458c8156923972092d9c925c49229e33f36384ef0d381947bb0486b0f97f3757,2025-04-03 14:24:00.896989+00:00,pt,oliberalnews.com.br,oliberalnews.com.br,2025-04-03,"Com nova lei, Paraná passa a ter Secretaria da Inovação e Inteligência Artificial",https://www.oliberalnews.com.br/2025/04/03/com-nova-lei-parana-passa-a-ter-secretaria-da-inovacao-e-inteligencia-artificial/
3070f11525de869380ddb26255d6b3696543420ebe75cfecf7598419355159db,2025-04-03 13:36:27.129387+00:00,pt,monitormercantil.com.br,monitormercantil.com.br,2025-04-03,Guia de Prompt para advogados: sete técnicas para transformar seu uso de IA,https://monitormercantil.com.br/guia-de-prompt-para-advogados-sete-tecnicas-para-transformar-seu-uso-de-ia/
f3104e1ead41ba25c7ad447ff07a4ad35c7d9f34958b91461afb819a88f1ef88,2025-04-03 13:25:20.402159+00:00,pt,opresente.com.br,opresente.com.br,2025-04-03,Famílias são condenadas por não matricular filhos em escolas e por recusa à vacina da Covid-19,https://www.opresente.com.br/parana/familias-sao-condenadas-por-nao-matricular-filhos-em-escolas-e-por-recusa-a-vacina-da-covid-19/
96b72ea9d909f70b240b096e5b279b58484d8f83491eeb9481c4b343af1d551e,2025-04-03 11:24:55.884970+00:00,pt,sapo.pt,sapo.pt,2025-04-03,“A adoção do Regulamento de IA vem trazer novos desafios à inovação da saúde”,https://eco.sapo.pt/entrevista/a-adocao-do-regulamento-de-ia-vem-trazer-novos-desafios-a-inovacao-da-saude/
4b6080a7cb0ac1c1a89fb1103b3292497460ddebf24d76011f493375da9145ca,2025-04-03 10:31:00.982468+00:00,pt,midianews.com.br,midianews.com.br,2025-04-03,MidiaNews,https://www.midianews.com.br/opiniao/perdas-e-ganhos/491209
934b5f519de11aa23ff59bc299e2d4646d4af55da53b038b821d6f27012999ff,2025-04-03 09:27:05.119908+00:00,pt,odiarioonline.com.br,odiarioonline.com.br,2025-04-03,Regulamentação da IA,https://www.odiarioonline.com.br/regulamentacao-da-ia/
787a1b05d6e1ac3262b7c60239e4013190fad0571222ac0f5b0d7548e075e2fd,2025-04-03 02:25:56.945320+00:00,pt,horadopovo.com.br,horadopovo.com.br,2025-04-02,"Até a “IA do X admite manipulação a favor da extrema direita”, denuncia Orlando",https://horadopovo.com.br/ate-a-ia-do-x-admite-manipulacao-a-favor-da-extrema-direita-denuncia-orlando/
b3140d9db6694035bf18d26dda0a85af6c035316b6b47460aeab8e4540c549ff,2025-04-02 22:23:48.981228+00:00,pt,istoedinheiro.com.br,istoedinheiro.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://istoedinheiro.com.br/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil/
18ab562c17fa7b6dff977b69035cb4a309b72d008f32fb6c0d1bf63add494c0d,2025-04-02 22:22:38.520071+00:00,pt,folhadeirati.com.br,folhadeirati.com.br,2025-04-02,"Com nova lei, Paraná passa a ter Secretaria da Inovação e Inteligência Artificial",https://folhadeirati.com.br/com-nova-lei-parana-passa-a-ter-secretaria-da-inovacao-e-inteligencia-artificial/
8340adb1196a8c7d1fc8d28665925e3a0aae7356377ca7da1b25acd1690adc91,2025-04-02 21:31:33.013777+00:00,pt,monitormercantil.com.br,monitormercantil.com.br,2025-04-02,Mulheres no alvo: proteção de dados e prevenção às fraudes em um mundo digital,https://monitormercantil.com.br/mulheres-no-alvo-protecao-de-dados-e-prevencao-as-fraudes-em-um-mundo-digital/
7a6bc602268551eda7a61fc6e0dac1606cbe74a5219e00af9330dc6f706261c9,2025-04-02 21:25:17.839015+00:00,pt,uol.com.br,uol.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://tnonline.uol.com.br/noticias/politica/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil-973991
90e722382f683a4bc14801227e6052941031795b89cf57e1034f2cea6fafe2a4,2025-04-02 21:18:24.273767+00:00,pt,pontaporainforma.com.br,pontaporainforma.com.br,2025-04-02,Calendário Turístico Oficial do Brasil se torna vitrine para impulsionar eventos turísticos e valorizar destinos nacionais,https://www.pontaporainforma.com.br/calendario-turistico-oficial-do-brasil-se-torna-vitrine-para-impulsionar-eventos-turisticos-e-valorizar-destinos-nacionais/
ca35425e1836e27f80e5536ea5f2407f22a7e5c8d9c8c5e13fe455ab65d621a6,2025-04-02 20:34:44.907169+00:00,pt,bemparana.com.br,bemparana.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://www.bemparana.com.br/noticias/politica/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil/
9391db96cb8178aa578a26017b07f99c8a6423590bc45dd3becb59828943b41f,2025-04-02 20:22:46.986559+00:00,pt,dgabc.com.br,dgabc.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://www.dgabc.com.br/Noticia/4214255/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil
3392727c66da68cfffa30505e3b00047a4648ebf8402a89675db709c637362f9,2025-04-02 20:19:21.567469+00:00,pt,reporterdiario.com.br,reporterdiario.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://www.reporterdiario.com.br/noticia/3609351/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil/
56320c5e7e15a190ef86ba34180bb801978410fccc87382b9ab6dcd17ac6f5d7,2025-04-02 20:19:16.731425+00:00,pt,oliberal.com,oliberal.com,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://www.oliberal.com/politica/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil-1.939773
44bc33ab49b65ec783330d31a62bdbc8903459274d8375e85a08d313219edb65,2025-04-02 19:37:30.311903+00:00,pt,bemparana.com.br,bemparana.com.br,2025-04-02,"Com nova lei, secretaria do Paraná muda de nome",https://www.bemparana.com.br/noticias/politica/com-nova-lei-secretaria-do-parana-muda-de-nome/
92356655bac227c0c585cd687697eae0f383fcbefc7c1fef292d22deac24808a,2025-04-02 19:36:24.153312+00:00,pt,uol.com.br,uol.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://www.band.uol.com.br/noticias/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil-202504021551
b2be5de70b5aa9d7b0b98f67b387a66c1880b53c3f0b0a6fe71ecb0dc9770e2f,2025-04-02 19:29:31.745010+00:00,pt,uol.com.br,uol.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil",https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2025/04/02/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil.htm
77c7b0ead7a7b066d9ff84bf461287a358aaa54c6467fb6f83e9af2910b91af4,2025-04-02 19:22:43.125994+00:00,pt,campograndenews.com.br,campograndenews.com.br,2025-04-02,"Técnica secular, queima controlada desponta como aliada do Pantanal",https://www.campograndenews.com.br/meio-ambiente/tecnica-secular-queima-controlada-desponta-como-aliada-do-pantanal
3c89ef1fb0161e0274517ebb5f6694bcf8acead3f080016379611feb595036e3,2025-04-02 19:22:20.376246+00:00,pt,terra.com.br,terra.com.br,2025-04-02,"Com presença de Moraes, Dino e Lewandowski, Pacheco lança livro sobre Código Civil","https://www.terra.com.br/noticias/brasil/politica/com-presenca-de-moraes-dino-e-lewandowski-pacheco-lanca-livro-sobre-codigo-civil,c5b6e49fc9df852775da5ba3a051f7f2pgg9jb90.html"
13b3bf801536f6a344538323cb7c7b66dc0c39fb1959fa33d298f3a71c609466,2025-04-02 15:34:55.722930+00:00,pt,abril.com.br,abril.com.br,2025-04-02,A relação dos cinco homens mais ricos do mundo com Donald Trump,https://veja.abril.com.br/mundo/a-relacao-dos-cinco-homens-mais-ricos-do-mundo-com-donald-trump/
32d8571d98d127c29535b44df4062293e4b79c3da137311a37926d7e2eb86ac8,2025-04-02 13:24:39.041725+00:00,pt,conexaoto.com.br,conexaoto.com.br,2025-04-02,"Carde amplia acervo com modelos exclusivos da Ferrari, Pegaso e Tucker",https://conexaoto.com.br/2025/04/02/carde-amplia-acervo-com-modelos-exclusivos-da-ferrari-pegaso-e-tucker
260e257534d406abb37470d36b27790d2481cda7caac2dfaa837d8ea538a4ebb,2025-04-02 00:19:44.531378+00:00,pt,dn.pt,dn.pt,2025-04-02,Regulação Algorítmica: Futuro da Supervisão com Comunicação Máquina a Máquina,https://www.dn.pt/opiniao/o-futuro-da-regula%C3%A7%C3%A3o-m%C3%A1quinas-a-conversar-entre-si
6ecc72b9d683953f5cb962836dc068b0098c5332b288b6c98114755cd08915f4,2025-04-01 22:25:03.224037+00:00,pt,sapo.pt,sapo.pt,2025-04-01,Lisboa vs Vale do Ave,https://sol.sapo.pt/2025/04/01/lisboa-vs-vale-do-ave/
0d91d84d9eeee6539e5de80157293129a0a7036da239c58dfa96c392c39e8d61,2025-04-01 18:18:57.624281+00:00,pt,campograndenews.com.br,campograndenews.com.br,2025-04-01,Câmara aprova criação de corredor comercial no Jardim Centro Oeste,https://www.campograndenews.com.br/politica/camara-aprova-criacao-de-corredor-comercial-no-jardim-centro-oeste
66b1661a6eeab54a69c5a502ec87ccf8d96c39802d7e47323938d307b9fc6598,2025-04-01 16:25:33.733745+00:00,pt,campograndenews.com.br,campograndenews.com.br,2025-04-01,Governo vai convocar 164 aprovados em concurso do Hospital Regional,https://www.campograndenews.com.br/brasil/cidades/governo-vai-convocar-164-aprovados-em-concurso-do-hospital-regional
37d5df05a6c2f9abf12afd4d336d9478e83c94ef1405e76b07314a3d76dde3ab,2025-04-01 14:19:53.859289+00:00,pt,sapo.pt,sapo.pt,2025-04-01,IA usada em empresas de recursos humanos? Deputado do PS alerta para um problema,https://jornaleconomico.sapo.pt/noticias/ia-usada-em-empresas-de-recursos-humanos-deputado-do-ps-alerta-para-um-problema/
4124940e13616f054ae222d9835596b85fd46966ee4e11a822c835c1a573e6b7,2025-04-01 12:20:46.998640+00:00,pt,sapo.pt,sapo.pt,2025-04-01,"""Não é possível continuar a dizer que a IA não levanta questões que não merecem regulação"", alerta Adolfo Mesquita Nunes",https://jornaleconomico.sapo.pt/noticias/nao-e-possivel-continuar-a-dizer-que-a-ia-nao-levanta-questoes-que-nao-merecem-regulacao-lalerta-adolfo-mesquita-nunes/
61d69d840664a9f5df39ef8ac231e3eb7b8ab223f74aada62318ff833f40662a,2025-04-01 11:19:26.637890+00:00,pt,sapo.pt,sapo.pt,2025-04-01,"""Temos de acelerar o processo de adoção da IA nas empresas"", destaca diretor da PwC",https://jornaleconomico.sapo.pt/noticias/temos-de-acelerar-o-processo-de-adocao-da-ia-nas-empresas-destaca-diretor-da-pwc/
571a3556cf6a77a6e2dd304be685067796d966c2e59fc42bc0d93075068088cd,2025-04-01 03:23:29.487513+00:00,pt,sapo.pt,sapo.pt,2025-03-31,A verdade perdeu-se no scroll? O jornalismo na era dos algoritmos e da desinformação,https://www.sapo.pt/noticias/atualidade/artigos/a-verdade-perdeu-se-no-scroll-o-jornalismo-na-era-dos-algoritmos-e-da-desinformacao
cf54564207e167bd4b8ca1f6795f248ae5ee6eed84b39810ef08bd6cf47fb1c9,2025-03-31 22:28:05.063821+00:00,pt,correiobraziliense.com.br,correiobraziliense.com.br,2025-03-31,"'IA promove revoluÃ§Ã£o silenciosa', diz Saul Chrem, CEO da Xertica.AI",https://www.correiobraziliense.com.br/politica/2025/03/7097638-ia-promove-revolucao-silenciosa-diz-saul-chrem-ceo-da-xertica-ai.html
af43692b2ea9daf427ed3aa5b758beaf240d9045496540dd06b75c3ccbbfd191,2025-03-31 22:25:40.606000+00:00,pt,campograndenews.com.br,campograndenews.com.br,2025-03-31,CPI do Consórcio começa trabalhos com mais de 70 reclamações formais,https://www.campograndenews.com.br/politica/cpi-do-consorcio-comeca-trabalhos-com-mais-de-70-reclamacoes-formais
9d1c07cf689dc25750ed463952ebad7ca56063a133580b1745314cee2507f3eb,2025-03-31 20:46:25.801815+00:00,pt,oliberal.com,oliberal.com,2025-03-31,Mercado de criptomoedas em 2025 tem expectativa de recuperação e inovações,https://www.oliberal.com/economia/mercado-de-criptomoedas-em-2025-tem-expectativa-de-recuperacao-e-inovacoes-1.937196
a3bf0b0b5b3a233fde6b626940d12e08c3fb58210a7be4acb17976217c3783e5,2025-03-31 19:22:16.840585+00:00,pt,dgabc.com.br,dgabc.com.br,2025-03-31,Paquistão planeja expulsar 3 milhões de afegãos do país este ano,https://www.dgabc.com.br/Noticia/4213705/paquistao-planeja-expulsar-3-milhoes-de-afegaos-do-pais-este-ano
de1780190dd6f3c79a570afcccf21df3cd7b390fbdfd3de54adc48b6d8226ba4,2025-03-31 19:17:51.272034+00:00,pt,oliberal.com,oliberal.com,2025-03-31,Paquistão planeja expulsar 3 milhões de afegãos do país este ano,https://www.oliberal.com/mundo/paquistao-planeja-expulsar-3-milhoes-de-afegaos-do-pais-este-ano-1.938481
7e6722b8487d62c84ff5f54ebafbf8cd378fabc338c85489f1f60e443a1adf1f,2025-03-31 18:30:37.094760+00:00,pt,bemparana.com.br,bemparana.com.br,2025-03-31,Paquistão planeja expulsar 3 milhões de afegãos do país este ano,https://www.bemparana.com.br/noticias/mundo/paquistao-planeja-expulsar-3-milhoes-de-afegaos-do-pais-este-ano/
d5336d8a998bcac0889d41e370fbf2f7e4004b4c6d46add16087c56eca9f0d84,2025-03-31 18:27:11.809325+00:00,pt,100fronteiras.com,100fronteiras.com,2025-03-31,Plataforma digital para adoção de animais em Foz,https://100fronteiras.com/foz-do-iguacu/noticia/plataforma-digital-para-adocao-de-animais-em-foz/
7aa86cafef33f2ac046d8aedce6cb9a067d4675d8573d67782afe2627fbd47f5,2025-03-31 09:17:18.153333+00:00,pt,sapo.pt,sapo.pt,2025-03-31,Os TVDE são seguros? O medo incentivado pelo preconceito e a falta de fiscalização,https://24.sapo.pt/atualidade/artigos/os-tvde-sao-seguros-o-medo-incentivado-pelo-preconceito-e-a-falta-de-fiscalizacao
3c9c90d32434e375ebf6178611c786bf00d01133a6ee14df6e9f6e92e92f5215,2025-03-31 00:19:06.362991+00:00,pt,observador.pt,observador.pt,2025-03-31,A robustez da democracia na era digital,https://observador.pt/opiniao/a-robustez-da-democracia-na-era-digital/
5440af2f03dcd9f5b5c446e967989b6f76bb07629d72a66ae7629f3f24236a0a,2025-03-30 21:24:16.933760+00:00,pt,dol.com.br,dol.com.br,2025-03-30,Por que artistas criticam trend do Studio Ghibli no ChatGPT? Saiba,https://dol.com.br/tuedoide/curiosidades/900313/por-que-artistas-criticam-trend-do-studio-ghibli-no-chatgpt-saiba
82e0d8484e1d53b63c4e50751357f1b2f7d6399b62af14b50fd2ba7f9b20436f,2025-03-30 12:23:38.096836+00:00,pt,terra.com.br,terra.com.br,2025-03-30,"'Cheiro de morte' toma cidade de Mianmar após terremoto matar mais de 1,6 mil pessoas","https://www.terra.com.br/noticias/mundo/cheiro-de-morte-toma-cidade-de-mianmar-apos-terremoto-matar-mais-de-16-mil-pessoas,663fcb5e91173890d61d3f61c010efc1o5oqnztk.html"
e06a860e355ce8d427dbf88b95f7fca828ea1d1c8b4eee3a6d649a4bc4578ab3,2025-03-29 16:17:28.452949+00:00,pt,diariodocomercio.com.br,diariodocomercio.com.br,2025-03-29,Brasil ocupa 15º lugar em ranking de publicações acadêmicas sobre IA,https://diariodocomercio.com.br/tecnologia/brasil-ocupa-15o-lugar-publicacoes-academicas-ia/
37e77fba49a0d52897d364da06d329f2f6c78ff5b086e471405c884603c4aa54,2025-03-29 12:23:11.451255+00:00,pt,correiobraziliense.com.br,correiobraziliense.com.br,2025-03-29,Os desafios da inteligÃªncia artificial na polÃ­tica,https://www.correiobraziliense.com.br/politica/2025/03/7096764-os-desafios-da-inteligencia-artificial-na-politica.html
92922587b39df3b3fbc6988a5259644efde6ab8c02bb15bef458927ab62dcb17,2025-03-28 22:25:55.601789+00:00,pt,pontaporainforma.com.br,pontaporainforma.com.br,2025-03-28,MCTI e Universidade de Pequim debatem avanços da digitalização e IA na China,https://www.pontaporainforma.com.br/mcti-e-universidade-de-pequim-debatem-avancos-da-digitalizacao-e-ia-na-china/
8ad34f9b23a91503acb7b9d97ddad7b46c9cb959c4a30d2964c7a6829913acc3,2025-03-28 21:23:31.046705+00:00,pt,campograndenews.com.br,campograndenews.com.br,2025-03-28,Holerite na mão e separação de agressor: veja regras de programas para mulheres,https://www.campograndenews.com.br/politica/holerite-na-mao-e-separacao-de-agressor-veja-regras-de-programas-para-mulheres
05aa9e89e638d5cb4364577a78608ee982c7cb5ab33d810b9b7fc49793813453,2025-03-28 20:47:46.329599+00:00,pt,marilianoticia.com.br,marilianoticia.com.br,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA • Marília Notícia,https://marilianoticia.com.br/brasil-ocupa-13o-lugar-em-ranking-de-publicacoes-academicas-sobre-ia/
50dd6b8f1f2e72b60b854ed7def6d33d5da5e427dbb25fe05873215ce93274c9,2025-03-28 19:34:08.740054+00:00,pt,acessa.com,acessa.com,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA,https://www.acessa.com/noticias/2025/03/235447-brasil-ocupa-13-lugar-em-ranking-de-publicacoes-academicas-sobre-ia.html
96559f415044808da330df6f54345105ba90824f9e0e27fcc5edb6f97fc8ee5f,2025-03-28 18:22:41.000857+00:00,pt,pontaporainforma.com.br,pontaporainforma.com.br,2025-03-28,Ministério do Esporte participa do Fórum Global da OCDE sobre Integridade e Anticorrupção,https://www.pontaporainforma.com.br/ministerio-do-esporte-participa-do-forum-global-da-ocde-sobre-integridade-e-anticorrupcao/
ddc8acf9b1b772d75612dd687df9cebf917964e5e730af5249684663d4c90a94,2025-03-28 17:34:53.163087+00:00,pt,istoedinheiro.com.br,istoedinheiro.com.br,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA,https://istoedinheiro.com.br/brasil-ocupa-13o-lugar-em-ranking-de-publicacoes-academicas-sobre-ia/
6aa48913ee913bf0afbd70db648b36b5ed0b2bd8f3b2fffd185ba0f671044d46,2025-03-28 17:26:08.064600+00:00,pt,cartacapital.com.br,cartacapital.com.br,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA,https://www.cartacapital.com.br/sociedade/brasil-ocupa-13o-lugar-em-ranking-de-publicacoes-academicas-sobre-ia/
eeaf6f12218254b7dae2f13b84bb3d39ef3d657ce3406eafda8fe657da3ae52e,2025-03-28 16:33:43.695469+00:00,pt,ig.com.br,ig.com.br,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA,https://odia.ig.com.br/brasil/2025/03/7028751-brasil-ocupa-13-lugar-em-ranking-de-publicacoes-academicas-sobre-ia.html
1c16e4f185f21548ce82a56f12740fbb42a27ef5ed4dd26ac35d815177e325c4,2025-03-28 16:27:20.528474+00:00,pt,diariodocomercio.com.br,diariodocomercio.com.br,2025-03-28,Brasil ocupa 13º lugar em ranking de publicações acadêmicas sobre IA,https://diariodocomercio.com.br/tecnologia/brasil-13o-lugar-ranking-publicacoes-academicas-sobre-ia/
e89089fd9419fb0119e15d17a8f667867a95433d77ceea1acc074063c1505669,2025-03-28 15:27:49.361261+00:00,pt,noticiasaominuto.com,noticiasaominuto.com,2025-03-28,Moçambique já tem 17 centros de dados e vai rever legislação,https://www.noticiasaominuto.com/mundo/2756485/mocambique-ja-tem-17-centros-de-dados-e-vai-rever-legislacao?utm_source=rss-ultima-hora&utm_medium=rss&utm_campaign=rssfeed
01304e1b177e1641915c1147f305dbd560c8ebc025c6d79f840060ed14165662,2025-03-28 13:35:02.434406+00:00,pt,correiobraziliense.com.br,correiobraziliense.com.br,2025-03-28,AnÃ¡lise: Cidadania exibe programa feito 100% com inteligÃªncia artificial (IA),https://www.correiobraziliense.com.br/politica/2025/03/7095687-analise-cidadania-exibe-programa-feito-100-com-ia.html
78e1642e1e9dd394668e3f7e9e1bdfae52233f68b2af9111cc3f37760c78c86f,2025-03-28 10:20:25.636060+00:00,pt,sapo.pt,sapo.pt,2025-03-28,Não temos de ser pobres,https://sol.sapo.pt/2025/03/28/nao-temos-de-ser-pobres/
446c1b260c88fbd07840615955144da5d55590a36ddb5bac86024bbc9ae20d13,2025-03-28 09:28:36.541158+00:00,pt,uol.com.br,uol.com.br,2025-03-28,Inteligência dos EUA vê desdolarização no Brics como arma russa: 'Ameaça',https://noticias.uol.com.br/colunas/jamil-chade/2025/03/28/inteligencia-dos-eua-ve-desdolarizacao-no-brics-como-arma-russa-e-ameaca.htm
a5ec9f8390ea0779107a84f59229dced85ba67bbd00a760de60394957b587613,2025-03-28 08:24:13.114260+00:00,pt,sapo.pt,sapo.pt,2025-03-28,“Portugal acordou para os ‘data centers’ com a Operação Influencer”,https://eco.sapo.pt/entrevista/portugal-acordou-para-os-data-centers-com-a-operacao-influencer/
1f2ab6ff66f0a1293f62a62fa5ebe8cb9feef684b492a44ba93f8624294ad96f,2025-03-28 08:23:16.539318+00:00,pt,sapo.pt,sapo.pt,2025-03-28,“A nossa recandidatura é a antítese da do outro candidato”,https://eco.sapo.pt/entrevista/a-nossa-recandidatura-e-a-antitese-da-do-outro-candidato/
8d7201a2c83532623abecc78798fb9a33c373b2fefcde0a28d31293fee6a6915,2025-03-27 23:19:28.217575+00:00,pt,observador.pt,observador.pt,2025-03-27,"Entrevista a José Luís Carneiro: ""Seria inaceitável se [ex-ministros de Costa] fossem excluídos das listas""",https://observador.pt/especiais/entrevista-a-jose-luis-carneiro-seria-inaceitavel-se-ex-ministros-de-costa-fossem-excluidos-das-listas/
880e7b7f90fce9eec3002ab2a21de154ae6941dda4cca80d54964b12f63b7ec9,2025-03-27 20:36:25.808962+00:00,pt,oprogressodetatui.com.br,oprogressodetatui.com.br,2025-03-27,Desafios e soluções a uma legislação de inovação tecnológica e proteção de direitos,https://oprogressodetatui.com.br/desafios-e-solucoes-a-uma-legislacao-de-inovacao-tecnologica-e-protecao-de-direitos/
4ccc780b93e9c6ccb8f00c7342b82a07c3d3a5d95010cd7e8f13447ae0582583,2025-03-27 19:18:25.314507+00:00,pt,terra.com.br,terra.com.br,2025-03-27,Partido exibe primeira propaganda política 100% feita em inteligência artificial; veja o vídeo,"https://www.terra.com.br/noticias/brasil/politica/partido-exibe-primeira-propaganda-politica-100-feita-em-inteligencia-artificial-veja-o-video,80e0fd3228daaba2870f3b6e869a440cfly4kpn8.html"
421c6a737c85963f81624f88408e200ff75ba8e8a32db90115556d09e6a1ecbf,2025-03-27 17:19:13.564558+00:00,pt,diariodoamapa.com.br,diariodoamapa.com.br,2025-03-27,Governador Clécio participa de entrega de propostas ao Congresso Nacional,https://www.diariodoamapa.com.br/cadernos/politica/governador-clecio-participa-de-entrega-de-propostas-ao-congresso-nacional/
